movie_id,factor_1,factor_2,factor_3
946060,1,0,0
20520779,0,1,0
11284825,1,0,0
23118238,0,0,1
3310853,1,0,0
34053944,1,0,0
30199617,1,0,0
26104950,0,1,0
1336564,0,1,0
20812190,0,1,0
1481638,1,0,0
34573784,0,1,0
21983784,1,0,0
8359892,1,0,0
1216495,1,0,0
18065848,1,0,0
31176974,0,0,1
16855103,1,0,0
1649228,0,1,0
5289480,1,0,0
3564596,0,0,1
2312019,1,0,0
2261407,0,0,1
35808039,0,0,1
23664512,0,1,0
35726787,0,1,0
9577780,1,0,0
3158499,0,0,1
32710519,0,0,1
22578492,1,0,0
4600218,0,1,0
31404359,1,0,0
20663735,0,0,1
918886,1,0,0
1853602,0,1,0
7948938,0,0,1
4061041,1,0,0
24159097,1,0,0
7585416,1,0,0
18545627,0,1,0
29169424,0,1,0
1660834,0,1,0
8417343,1,0,0
628120,1,0,0
3520906,1,0,0
1592736,1,0,0
7238588,1,0,0
8898667,1,0,0
4129173,1,0,0
12509757,0,1,0
31508751,0,1,0
26456639,0,1,0
6987479,0,1,0
2413074,1,0,0
7377259,0,1,0
2292864,1,0,0
15259992,1,0,0
20533205,1,0,0
16949071,0,0,1
8777711,0,1,0
74871,0,1,0
6971535,0,1,0
9164973,1,0,0
154635,0,0,1
31443320,0,1,0
7489581,1,0,0
9389794,0,0,1
685987,0,1,0
4644031,0,0,1
8499528,0,0,1
14728039,1,0,0
16731651,0,0,1
21099183,0,1,0
19152358,1,0,0
15553721,0,0,1
74868,0,1,0
1853200,1,0,0
19163688,0,1,0
2939386,0,1,0
1111223,0,1,0
5718787,0,0,1
19972307,0,1,0
26431639,1,0,0
26727790,0,1,0
25411775,0,1,0
8056688,1,0,0
2300167,0,1,0
22271345,0,1,0
11035177,1,0,0
1702604,0,0,1
4605171,0,1,0
1134154,0,1,0
29733028,1,0,0
29019687,0,1,0
6332837,0,0,1
10594693,1,0,0
3657826,1,0,0
22486844,1,0,0
8337507,1,0,0
6127122,1,0,0
15706563,1,0,0
3826800,0,0,1
20703482,0,1,0
2339741,0,0,1
8695,1,0,0
24889160,1,0,0
14291637,0,1,0
9244646,0,0,1
2349235,0,1,0
6839059,1,0,0
1295686,1,0,0
45606,1,0,0
2542946,0,1,0
9123604,1,0,0
13702809,0,1,0
3703077,0,0,1
453830,0,1,0
34637161,0,1,0
275547,0,1,0
36057884,1,0,0
28465900,0,0,1
8770199,1,0,0
1665781,1,0,0
2430019,0,1,0
15036863,0,1,0
28973039,0,0,1
21520076,0,0,1
4703636,0,1,0
23288456,1,0,0
28042876,1,0,0
1204638,0,1,0
16226377,1,0,0
25811332,1,0,0
1878054,1,0,0
6114774,1,0,0
31351,0,0,1
26391493,0,0,1
6823327,0,0,1
3673942,1,0,0
32708834,0,1,0
9340076,1,0,0
7725707,0,0,1
9355314,1,0,0
8700683,1,0,0
31163724,0,1,0
27466117,0,0,1
1380482,1,0,0
1456329,0,1,0
8293411,1,0,0
27403920,0,1,0
23902011,1,0,0
1367110,0,0,1
26088981,0,1,0
25502752,0,0,1
163462,0,1,0
12048544,0,0,1
8545243,0,1,0
10140541,0,0,1
11341340,1,0,0
25359124,0,1,0
12138493,0,1,0
12585204,0,0,1
26396405,0,0,1
5493659,1,0,0
20674415,0,0,1
1488066,1,0,0
1988806,1,0,0
18962686,1,0,0
21888630,0,0,1
14168925,1,0,0
15397835,0,0,1
878005,0,0,1
18570812,1,0,0
10725778,0,1,0
30575,0,1,0
35515514,0,1,0
21256010,0,0,1
26368328,0,1,0
17395300,1,0,0
1554502,0,0,1
33146132,1,0,0
4278437,0,1,0
685721,1,0,0
27758747,1,0,0
6691690,0,0,1
5105411,0,0,1
14337425,0,1,0
20131442,1,0,0
685720,0,0,1
7286784,0,0,1
34992166,1,0,0
31132380,0,1,0
142443,0,1,0
32130401,0,1,0
696925,0,1,0
26178713,0,0,1
43307,1,0,0
366111,1,0,0
1249019,0,0,1
25924200,0,1,0
3619129,0,0,1
6173336,1,0,0
9459581,1,0,0
8997652,1,0,0
690105,1,0,0
7421446,1,0,0
6449600,1,0,0
4089508,1,0,0
667845,1,0,0
7482786,0,1,0
32605438,0,0,1
5612517,0,1,0
445066,0,0,1
17471669,0,1,0
19844332,1,0,0
7944229,0,0,1
25292924,1,0,0
4340789,1,0,0
4788925,0,1,0
7471088,1,0,0
26057620,0,0,1
31958696,1,0,0
36025071,1,0,0
46505,1,0,0
20760084,1,0,0
2411122,1,0,0
23454959,0,0,1
7482708,0,0,1
23758269,0,1,0
26976144,0,1,0
20731623,1,0,0
8181039,0,0,1
3112996,0,0,1
7286445,0,0,1
3644898,0,0,1
706860,0,0,1
19281170,0,0,1
25757227,1,0,0
27253748,1,0,0
10139367,0,1,0
23907048,1,0,0
19940455,0,0,1
940106,0,1,0
19233817,1,0,0
1717731,1,0,0
1741327,1,0,0
18004274,0,0,1
15877215,0,0,1
770083,1,0,0
25367068,1,0,0
23272959,0,1,0
1871096,0,0,1
673613,0,0,1
3347962,0,0,1
4406314,1,0,0
14820202,0,1,0
31860041,0,1,0
18544488,0,0,1
24199883,0,1,0
19876978,0,0,1
1686679,0,0,1
28673181,0,1,0
2184195,0,0,1
12848824,1,0,0
8850105,1,0,0
2651593,1,0,0
1795303,1,0,0
24472535,0,1,0
23449348,0,1,0
19278375,0,1,0
29397331,1,0,0
4907371,0,1,0
22291285,0,1,0
30854972,1,0,0
1282593,1,0,0
5409260,0,1,0
28312226,0,1,0
18932875,0,1,0
13312274,1,0,0
2782527,0,1,0
31795187,1,0,0
4825726,0,1,0
7601466,0,0,1
453573,1,0,0
12260258,0,1,0
28817360,1,0,0
1442628,1,0,0
2379908,0,0,1
11614763,0,0,1
3331330,0,1,0
13572405,1,0,0
2331380,1,0,0
33740907,0,0,1
1693880,0,1,0
6543887,0,0,1
1858604,1,0,0
26551226,1,0,0
9694681,1,0,0
1007009,1,0,0
32833838,1,0,0
2100492,0,1,0
6763625,1,0,0
15871712,0,0,1
26200531,0,1,0
23734853,0,1,0
31470445,0,1,0
10183625,0,0,1
161452,1,0,0
30856194,0,1,0
26735672,1,0,0
993791,1,0,0
19554890,1,0,0
113454,1,0,0
32255889,0,1,0
2163703,1,0,0
33066426,0,1,0
5955514,0,1,0
17864265,0,1,0
23944914,0,1,0
6961461,1,0,0
15843010,1,0,0
2267722,0,0,1
21350474,1,0,0
23463534,1,0,0
3739855,1,0,0
2735558,1,0,0
3727473,0,0,1
525305,0,0,1
680361,1,0,0
19787914,1,0,0
5107196,1,0,0
19231529,1,0,0
30542998,1,0,0
4605877,1,0,0
190405,1,0,0
284752,1,0,0
1869084,1,0,0
2969042,1,0,0
32021767,1,0,0
4696764,1,0,0
27260560,0,1,0
16648109,1,0,0
4316523,0,1,0
11654754,1,0,0
28397585,0,1,0
1962913,0,0,1
4530423,0,1,0
10931728,0,0,1
20336936,0,0,1
9757430,0,0,1
8067044,0,1,0
19046062,0,1,0
11124990,0,1,0
5274269,0,0,1
20581186,0,1,0
359571,0,1,0
25893786,1,0,0
11353416,0,1,0
5339355,1,0,0
12674076,0,0,1
33449688,0,1,0
10802159,1,0,0
22144721,1,0,0
10931684,0,1,0
5366212,1,0,0
10940332,1,0,0
21666555,0,1,0
24399610,0,1,0
24954740,1,0,0
5118135,1,0,0
165106,0,1,0
27113000,0,0,1
8153846,0,0,1
6165918,0,1,0
21057974,1,0,0
3658781,0,1,0
19024526,0,1,0
31384964,0,0,1
23663525,1,0,0
9701398,0,1,0
9383995,0,0,1
2609169,0,1,0
2581392,0,1,0
14436334,1,0,0
2761187,1,0,0
3710183,0,1,0
2539874,0,1,0
20430909,0,0,1
5878445,0,1,0
3633996,0,1,0
2951878,1,0,0
142457,0,1,0
3966196,1,0,0
17611985,0,0,1
23691080,1,0,0
31150255,0,1,0
35188575,0,1,0
33314767,0,0,1
10915095,0,1,0
1312526,0,1,0
1815818,0,0,1
17931096,0,1,0
431685,0,0,1
12085775,0,0,1
186856,1,0,0
2425302,1,0,0
35412577,0,1,0
3470692,1,0,0
13863939,0,1,0
18890079,0,1,0
21242801,1,0,0
22410343,0,1,0
92582,1,0,0
24147198,1,0,0
12746610,0,0,1
5945009,0,0,1
6097565,1,0,0
4515396,1,0,0
33128846,1,0,0
15463100,0,0,1
18301225,1,0,0
3395769,1,0,0
6177777,0,0,1
607444,0,1,0
19419882,0,0,1
8983787,1,0,0
13137023,0,1,0
24269214,1,0,0
25990814,1,0,0
18998943,1,0,0
3478537,1,0,0
35584608,0,0,1
23836989,0,1,0
1380313,1,0,0
26178788,0,1,0
9009812,1,0,0
29887278,0,1,0
27850628,0,1,0
9612342,1,0,0
25981715,1,0,0
1937840,0,1,0
8503874,0,0,1
35581555,0,0,1
17352897,0,0,1
18019926,0,1,0
4979704,1,0,0
21472296,1,0,0
1570532,0,1,0
24585123,1,0,0
3133515,0,1,0
21664006,0,1,0
3665621,0,1,0
1756460,1,0,0
6817168,1,0,0
28832153,0,0,1
12812600,0,0,1
15311074,0,1,0
2509885,1,0,0
1345561,0,0,1
2941852,0,0,1
29381935,0,1,0
25681893,1,0,0
3339200,1,0,0
2509859,1,0,0
33416405,0,0,1
1364205,1,0,0
1199638,1,0,0
6446044,0,1,0
27286055,0,1,0
27539366,0,1,0
10599593,0,0,1
32669004,0,1,0
17657295,0,0,1
5249887,1,0,0
7488209,1,0,0
662746,0,0,1
22523378,0,1,0
3924766,1,0,0
62687,0,1,0
19400060,0,1,0
3333,1,0,0
16958933,0,0,1
1539559,1,0,0
3999425,0,1,0
23524252,1,0,0
1635428,1,0,0
28904914,0,1,0
19699054,1,0,0
5206795,1,0,0
20839451,0,0,1
365039,1,0,0
23765662,0,1,0
6698816,0,1,0
12913389,1,0,0
3662683,1,0,0
1353277,0,1,0
15283053,0,1,0
7517861,1,0,0
6105347,0,1,0
3260061,1,0,0
20981095,0,0,1
1594929,1,0,0
36329561,0,0,1
28763446,1,0,0
21760793,0,0,1
8750529,0,0,1
438547,0,1,0
4055486,0,1,0
24251542,0,0,1
32661656,0,0,1
2980843,1,0,0
1271476,1,0,0
23295531,1,0,0
33035751,0,1,0
30459784,1,0,0
2476317,0,1,0
3782101,0,1,0
11448113,0,1,0
4515733,0,1,0
3145085,0,1,0
18850187,1,0,0
16494542,0,1,0
7659023,0,1,0
35940098,0,1,0
2188611,0,1,0
32207440,0,1,0
7094942,1,0,0
3539982,1,0,0
23541198,1,0,0
19875036,1,0,0
5212057,1,0,0
9398262,0,0,1
2296056,1,0,0
76356,1,0,0
3523982,0,0,1
14000171,0,0,1
36057870,0,1,0
24341490,1,0,0
31972917,0,0,1
2730274,0,1,0
28106326,0,1,0
999394,1,0,0
10636802,0,0,1
4110795,0,0,1
31417999,0,1,0
4949401,0,0,1
13280124,0,1,0
24158189,0,0,1
9653698,0,1,0
3984733,0,1,0
33944586,1,0,0
2533693,0,0,1
226198,1,0,0
6851815,0,1,0
4669663,1,0,0
29890894,0,1,0
18606338,1,0,0
2795282,0,1,0
26484626,1,0,0
32372785,0,0,1
4199282,0,0,1
2026601,0,0,1
11455154,1,0,0
11492971,0,0,1
31377787,0,0,1
7081414,1,0,0
944471,1,0,0
26457515,0,1,0
15639202,1,0,0
9219835,1,0,0
9980905,1,0,0
102026,0,0,1
2254144,1,0,0
4213154,1,0,0
24999842,0,1,0
7771844,1,0,0
15518145,0,0,1
8231713,0,0,1
9113663,0,0,1
15354287,1,0,0
8097289,0,1,0
20903033,0,0,1
11664753,0,1,0
3900943,0,1,0
26138411,1,0,0
12607294,0,1,0
34548840,1,0,0
7287758,1,0,0
703687,0,0,1
8464511,0,0,1
12276195,0,0,1
5534117,0,1,0
16011687,1,0,0
4288454,0,0,1
14760023,0,0,1
30890550,0,0,1
5513348,1,0,0
14777614,0,1,0
971217,0,0,1
21646685,0,0,1
9845973,0,1,0
23219806,0,0,1
5089524,0,0,1
29594386,0,0,1
19245641,1,0,0
9478308,0,1,0
13031234,0,1,0
25830343,1,0,0
10892704,0,1,0
11517368,1,0,0
4023052,0,1,0
10377382,1,0,0
5867940,1,0,0
74011,1,0,0
24002929,1,0,0
32529040,0,1,0
33417831,1,0,0
15974702,0,1,0
25713949,0,1,0
26655268,1,0,0
476640,0,1,0
30674,0,0,1
34206301,0,0,1
7766381,1,0,0
18555435,0,0,1
32656116,1,0,0
9273330,1,0,0
28932258,1,0,0
24624474,1,0,0
4165797,0,0,1
5721251,0,1,0
14760799,1,0,0
25697925,0,0,1
19146018,0,0,1
26016562,0,1,0
2043990,0,0,1
14143521,1,0,0
2257827,1,0,0
545187,1,0,0
23140704,0,1,0
4783203,0,0,1
28226296,0,0,1
3654133,0,1,0
4139977,0,0,1
492540,1,0,0
2964227,1,0,0
22281789,0,0,1
22667247,0,0,1
3520805,1,0,0
11104130,1,0,0
4186478,0,1,0
9919820,0,0,1
5865108,0,0,1
12930932,1,0,0
14104063,0,1,0
8204853,1,0,0
7513196,1,0,0
277710,1,0,0
8705786,1,0,0
7658324,1,0,0
909664,0,0,1
3597370,0,1,0
15924135,0,0,1
4123241,1,0,0
19580547,1,0,0
682275,1,0,0
146947,1,0,0
25862453,1,0,0
1338432,1,0,0
25620902,0,0,1
6717319,0,0,1
33267370,1,0,0
22751,1,0,0
7834545,0,0,1
499431,1,0,0
277713,1,0,0
11450070,1,0,0
24771808,0,1,0
27763405,0,0,1
27063955,0,1,0
5846938,0,1,0
14421091,0,1,0
25183068,1,0,0
26463418,0,1,0
3979809,0,1,0
11050727,0,0,1
32234047,0,1,0
2847874,0,1,0
6672250,1,0,0
21412109,0,1,0
21250249,0,1,0
24572493,1,0,0
24672079,1,0,0
13329416,1,0,0
27504596,0,1,0
441280,0,0,1
600807,0,1,0
2501824,0,1,0
7535009,0,1,0
14336079,0,0,1
19388177,0,1,0
20040056,1,0,0
