movie_id,factor_1,factor_2,factor_3
2155481,1,0,0
26183882,1,0,0
16192018,0,1,0
33188670,1,0,0
595909,1,0,0
36422681,1,0,0
8960715,0,1,0
5073042,1,0,0
9725560,1,0,0
12313925,1,0,0
25177919,1,0,0
5746114,1,0,0
28075240,0,1,0
15297491,1,0,0
23195993,0,1,0
10364521,0,0,1
9179879,0,1,0
20848381,1,0,0
5279052,0,1,0
1466166,1,0,0
606121,1,0,0
19680415,1,0,0
12253172,0,1,0
9612342,0,1,0
7252487,0,1,0
25052421,1,0,0
15453009,1,0,0
25240519,1,0,0
10659691,1,0,0
8776448,1,0,0
1330877,1,0,0
18427933,0,1,0
15433209,1,0,0
25248296,0,1,0
25910532,0,1,0
7079205,1,0,0
3951786,0,1,0
8355088,0,1,0
149791,0,0,1
18357694,1,0,0
1367502,0,1,0
2019404,0,0,1
35131222,1,0,0
14611324,1,0,0
8448301,1,0,0
24713061,0,1,0
5329751,1,0,0
13654305,1,0,0
30586621,0,1,0
28873034,1,0,0
6051512,0,0,1
16737036,1,0,0
33773876,0,0,1
33201358,0,0,1
32186653,0,1,0
20691749,0,0,1
24069500,0,1,0
6056195,0,1,0
33493993,0,1,0
11449217,1,0,0
17180952,1,0,0
2015043,0,0,1
5501911,1,0,0
34744345,1,0,0
308898,0,1,0
441926,0,1,0
1008396,0,1,0
31555231,0,1,0
29640756,1,0,0
12211624,1,0,0
12212399,1,0,0
1498916,1,0,0
6490523,1,0,0
2914693,0,0,1
2116395,0,1,0
17862461,0,0,1
19204182,0,1,0
12202956,0,1,0
23789920,1,0,0
20461830,1,0,0
35754303,0,1,0
12666854,1,0,0
14582951,0,0,1
2572817,1,0,0
3374760,0,1,0
14526878,0,1,0
1654151,1,0,0
11104130,1,0,0
3520805,1,0,0
26118288,1,0,0
19022589,1,0,0
23275083,1,0,0
18878308,1,0,0
23720172,1,0,0
18794003,1,0,0
29157958,0,1,0
12719760,0,1,0
25012140,1,0,0
22844430,1,0,0
10827382,1,0,0
3582090,1,0,0
15172134,1,0,0
31838471,1,0,0
31992423,1,0,0
5425039,0,0,1
1960065,1,0,0
3894411,0,1,0
155785,0,1,0
896285,0,0,1
1813096,0,1,0
1441031,1,0,0
20185493,1,0,0
930381,1,0,0
25283083,1,0,0
13715121,0,0,1
8181832,1,0,0
5529883,1,0,0
8973880,0,1,0
5566354,0,0,1
1394726,1,0,0
11713601,1,0,0
22787283,1,0,0
248601,1,0,0
161496,0,1,0
33540127,0,0,1
18512327,1,0,0
18701047,1,0,0
27568194,1,0,0
8355891,0,1,0
18904524,0,1,0
1194208,1,0,0
1726126,0,1,0
7976705,1,0,0
994415,1,0,0
25898800,0,1,0
5577180,0,1,0
21185163,1,0,0
9883850,0,1,0
29680415,1,0,0
34042752,0,1,0
7202949,1,0,0
6392747,1,0,0
7319564,0,1,0
33097073,1,0,0
28951480,0,1,0
3267547,1,0,0
12768837,1,0,0
2544021,1,0,0
5260320,0,1,0
4277733,1,0,0
286852,0,0,1
25366294,0,1,0
2295249,1,0,0
9313808,1,0,0
9594023,1,0,0
23917609,0,1,0
5482341,1,0,0
9962209,0,1,0
1854398,1,0,0
14480043,0,0,1
1667210,1,0,0
21426405,0,1,0
22087976,1,0,0
13138495,0,0,1
65669,0,1,0
2661958,0,1,0
20396076,1,0,0
2343735,1,0,0
7503149,0,1,0
21149183,1,0,0
22089686,1,0,0
4521906,1,0,0
543433,0,1,0
25215930,1,0,0
30671819,0,1,0
12813525,0,1,0
15864743,0,1,0
33032079,0,0,1
80923,0,1,0
915192,1,0,0
20891648,1,0,0
19406235,1,0,0
9223398,1,0,0
6845557,0,1,0
27995292,1,0,0
26861924,0,1,0
22448229,1,0,0
21734367,0,1,0
3343617,0,1,0
3343805,0,1,0
1668076,1,0,0
7417696,0,1,0
16916460,1,0,0
3535700,0,0,1
8600276,0,1,0
4180502,0,0,1
27577419,0,1,0
27363110,1,0,0
1745339,1,0,0
13660122,1,0,0
1195543,0,1,0
12836960,1,0,0
13681543,1,0,0
2797150,1,0,0
9505256,1,0,0
32922108,0,1,0
1748912,0,1,0
3371654,0,1,0
1774116,0,0,1
214312,0,1,0
1675523,1,0,0
23257072,0,1,0
18458655,0,1,0
10542198,0,1,0
6057698,0,1,0
2819346,0,1,0
4836350,0,1,0
10783682,0,0,1
23367243,0,0,1
10612874,0,1,0
5457190,1,0,0
20433007,0,1,0
14812463,1,0,0
2587696,1,0,0
25475247,0,1,0
24505995,0,0,1
15782595,1,0,0
21526236,0,1,0
553272,0,0,1
13549802,1,0,0
4580345,1,0,0
28149238,1,0,0
32555044,1,0,0
20137083,0,1,0
12153345,0,1,0
3461760,1,0,0
6264910,0,1,0
2421437,0,1,0
803813,0,1,0
5958413,0,1,0
499810,0,1,0
30413435,0,0,1
4364536,1,0,0
29511732,0,0,1
35908377,0,1,0
9417884,1,0,0
14244939,1,0,0
8775362,1,0,0
2295231,1,0,0
15242361,1,0,0
10473518,1,0,0
2091919,1,0,0
20697583,1,0,0
33427265,0,1,0
22022026,1,0,0
18596409,1,0,0
5747187,1,0,0
20727881,0,1,0
27380492,0,1,0
6942361,0,1,0
4932099,1,0,0
31632887,1,0,0
17114714,1,0,0
21812059,1,0,0
75263,0,1,0
149748,1,0,0
1234079,1,0,0
2718285,0,1,0
5416943,0,0,1
1605358,0,1,0
33932729,1,0,0
6524086,0,0,1
18589854,1,0,0
23286957,1,0,0
3028191,1,0,0
31658692,1,0,0
3037946,1,0,0
3038038,0,1,0
3038054,1,0,0
9303169,0,1,0
8445116,0,0,1
3600424,0,1,0
177740,1,0,0
26199920,1,0,0
4544156,0,0,1
33647512,1,0,0
24607608,1,0,0
17365387,1,0,0
12583555,1,0,0
189088,0,0,1
3555900,0,1,0
11697505,1,0,0
15170509,1,0,0
7724880,1,0,0
29227920,0,1,0
31101188,1,0,0
2300167,0,1,0
8056688,0,1,0
14330111,0,1,0
10725778,0,1,0
4442904,1,0,0
15397453,1,0,0
7063029,1,0,0
2147563,0,0,1
12466332,0,0,1
15211401,1,0,0
32636880,0,1,0
6839059,0,1,0
31232673,1,0,0
19267610,1,0,0
10057067,1,0,0
4450578,0,1,0
22740792,1,0,0
31508246,1,0,0
14794631,0,1,0
3579037,1,0,0
15213511,1,0,0
15399672,1,0,0
8477556,1,0,0
33364558,0,0,1
5489530,0,1,0
24052462,1,0,0
33150616,1,0,0
24723960,0,1,0
24235116,1,0,0
25411775,0,0,1
13759105,1,0,0
9344774,1,0,0
3194438,0,0,1
5222578,1,0,0
21114814,1,0,0
4669663,1,0,0
3671146,0,1,0
10385636,0,1,0
5880297,1,0,0
11705958,1,0,0
15446482,1,0,0
954883,1,0,0
8367437,0,1,0
3346585,0,0,1
19167990,1,0,0
1836502,1,0,0
1611072,1,0,0
27138906,1,0,0
22374429,1,0,0
15406605,1,0,0
28872129,0,1,0
30547958,1,0,0
26761606,1,0,0
19226290,0,0,1
14206173,1,0,0
27367770,1,0,0
161974,0,0,1
4596922,1,0,0
7174520,0,0,1
1079963,0,1,0
34014813,1,0,0
8083590,1,0,0
856733,0,0,1
2569794,1,0,0
26120493,0,1,0
142463,1,0,0
6233638,0,1,0
4856981,0,1,0
704063,0,0,1
24207129,1,0,0
15155033,1,0,0
8866943,0,1,0
26016836,1,0,0
11959646,0,1,0
3556179,0,1,0
9793561,1,0,0
14472670,0,1,0
8379881,0,0,1
15442703,0,0,1
14228567,1,0,0
9210138,0,1,0
113451,0,0,1
10485963,0,1,0
149786,1,0,0
1128175,0,1,0
163500,1,0,0
14838849,0,0,1
17981877,0,0,1
3450583,0,0,1
3450569,0,0,1
3450570,1,0,0
26524427,0,1,0
2145582,1,0,0
30724062,1,0,0
3653800,0,0,1
24999963,1,0,0
1872336,1,0,0
35784845,1,0,0
4108752,1,0,0
11048780,0,0,1
3367826,1,0,0
2175456,1,0,0
13007814,0,0,1
789978,0,1,0
25176887,1,0,0
4783203,1,0,0
5315392,0,1,0
3830101,1,0,0
25048337,0,1,0
17176729,0,1,0
20394155,1,0,0
61519,1,0,0
7077556,0,1,0
6673398,0,1,0
2339186,1,0,0
3359825,1,0,0
19889791,0,0,1
27872916,0,1,0
9326561,1,0,0
1164290,1,0,0
15109392,0,1,0
35899881,0,0,1
7445831,0,1,0
2346472,1,0,0
832222,0,0,1
4908122,0,0,1
14788012,0,1,0
14070912,1,0,0
33726624,0,1,0
17058062,1,0,0
12973724,1,0,0
13938920,0,0,1
32998180,0,0,1
2295200,0,1,0
31706613,0,1,0
2175294,0,0,1
27490108,1,0,0
3360725,0,1,0
27361586,1,0,0
4807263,0,1,0
9013078,0,1,0
3600824,0,1,0
1662366,0,1,0
19842551,1,0,0
18070632,1,0,0
101907,1,0,0
20842937,1,0,0
26445863,1,0,0
5609599,0,1,0
3746391,1,0,0
19360383,0,1,0
22837134,1,0,0
28733517,1,0,0
4199282,1,0,0
527391,0,0,1
3028394,0,1,0
28054698,0,1,0
31315244,0,1,0
3371225,1,0,0
3142340,1,0,0
31422455,0,1,0
1205027,0,1,0
23890141,1,0,0
2175059,1,0,0
8884368,0,1,0
15749688,0,1,0
21817575,0,1,0
28151121,0,1,0
17778990,1,0,0
19388183,0,1,0
583932,1,0,0
2122517,1,0,0
957991,0,0,1
692682,1,0,0
855797,1,0,0
28536315,1,0,0
31063484,0,1,0
8648196,1,0,0
19076629,0,1,0
27855544,1,0,0
25992458,1,0,0
25992848,1,0,0
26026273,1,0,0
1641416,0,0,1
19036209,0,0,1
10883060,1,0,0
22904128,0,1,0
11020749,0,0,1
10062012,0,0,1
261236,1,0,0
24587655,0,1,0
546663,0,1,0
1954790,0,1,0
76643,0,1,0
11635934,0,1,0
11634528,0,1,0
28922059,1,0,0
19155004,0,1,0
18033896,0,1,0
2546890,1,0,0
1468152,0,0,1
8328948,0,1,0
3676087,0,1,0
24399511,0,0,1
2056428,0,0,1
7893719,1,0,0
1630107,1,0,0
12926104,1,0,0
3189413,0,1,0
10497486,0,0,1
21731712,0,0,1
32808179,1,0,0
35287202,1,0,0
5657109,0,0,1
142224,0,0,1
25501154,1,0,0
9523974,1,0,0
5603801,0,1,0
9022669,1,0,0
14849115,0,1,0
15101415,1,0,0
33964976,0,1,0
11287808,0,0,1
7082486,0,1,0
26114902,1,0,0
21437273,1,0,0
30033474,0,1,0
11374179,1,0,0
10639796,0,1,0
15004264,1,0,0
10890876,0,1,0
10791833,0,1,0
31612089,1,0,0
26483188,1,0,0
15022200,1,0,0
9003163,0,1,0
9252228,0,1,0
3030811,0,1,0
15041008,0,1,0
15059457,1,0,0
15063943,0,0,1
15083754,1,0,0
15132754,1,0,0
26160725,0,1,0
26622800,1,0,0
11539531,1,0,0
23641804,0,1,0
4026106,0,1,0
11142742,0,1,0
12232137,1,0,0
10726300,0,1,0
29381633,0,1,0
16258940,0,1,0
34440169,0,1,0
25915133,0,1,0
26263144,1,0,0
5547391,0,0,1
31149350,0,1,0
20288060,0,1,0
10723069,0,1,0
14630339,1,0,0
9035329,0,0,1
28190294,0,1,0
7489472,1,0,0
28492772,0,0,1
22570919,1,0,0
385299,0,1,0
17485007,0,1,0
12219523,0,1,0
20010929,0,1,0
5091175,0,1,0
10599593,0,1,0
30809577,1,0,0
8541076,0,0,1
9691015,0,1,0
16366907,1,0,0
9698112,0,1,0
19609512,1,0,0
32170662,0,1,0
20904503,0,1,0
6560739,0,1,0
5998618,0,1,0
5998741,1,0,0
10776142,0,1,0
12219972,0,1,0
14810742,1,0,0
10616876,0,1,0
10872127,0,1,0
6214495,0,1,0
14631619,1,0,0
32098888,0,1,0
5181423,0,1,0
30462894,0,1,0
7513491,0,0,1
3648312,1,0,0
24473861,0,1,0
5350092,1,0,0
5230175,1,0,0
15705596,1,0,0
6809638,1,0,0
12113134,1,0,0
11217536,1,0,0
14767600,1,0,0
14854661,0,1,0
13293808,1,0,0
6631824,0,1,0
10708743,0,1,0
22914756,0,1,0
12233773,1,0,0
26825241,1,0,0
6097476,1,0,0
8134379,0,0,1
33002630,1,0,0
5945009,1,0,0
3728120,1,0,0
15465553,0,1,0
26810531,0,0,1
6012766,0,1,0
27150879,1,0,0
26876859,0,1,0
12290387,0,0,1
19286426,1,0,0
19485814,0,0,1
24349526,0,1,0
33075056,1,0,0
9022217,0,0,1
30173306,1,0,0
10235844,1,0,0
15908338,1,0,0
8166078,1,0,0
13061445,1,0,0
4122339,1,0,0
25541925,0,1,0
18823192,1,0,0
17828345,1,0,0
20543986,0,1,0
7068258,1,0,0
8101258,0,0,1
8178551,0,1,0
4334307,1,0,0
7120714,0,0,1
68082,0,0,1
2705562,0,1,0
8262659,1,0,0
7142769,1,0,0
3550357,0,0,1
17453425,0,1,0
11757037,1,0,0
9667958,0,1,0
3674330,1,0,0
7363831,1,0,0
35958854,1,0,0
145629,0,1,0
4647498,0,1,0
3377394,0,0,1
7876902,0,1,0
18002177,0,1,0
29100093,1,0,0
10639715,0,1,0
8390680,0,1,0
15000816,0,0,1
27482712,0,1,0
10893024,1,0,0
26615611,1,0,0
7305989,0,1,0
4205606,0,1,0
2957178,0,1,0
21545922,1,0,0
26282750,0,1,0
936787,1,0,0
3451706,1,0,0
226664,0,1,0
5097628,1,0,0
11669853,0,1,0
15323456,1,0,0
2932836,0,1,0
6701097,0,0,1
3100741,1,0,0
35189883,0,1,0
30928961,0,0,1
3419072,1,0,0
679636,1,0,0
8869015,0,1,0
164411,0,1,0
33403400,0,1,0
19998694,1,0,0
2367984,1,0,0
21281676,0,1,0
3123893,1,0,0
19525319,0,1,0
22449964,0,1,0
12122385,1,0,0
8577671,0,1,0
31824067,0,1,0
11584574,0,1,0
3073220,1,0,0
24017181,1,0,0
5444611,0,1,0
434542,1,0,0
17109428,1,0,0
26524122,1,0,0
25396255,1,0,0
20157657,1,0,0
4579403,0,1,0
13384529,0,0,1
1802864,1,0,0
2771954,1,0,0
31899048,0,1,0
8678373,1,0,0
1638112,0,1,0
35886865,1,0,0
23789267,1,0,0
336808,1,0,0
537416,1,0,0
6656961,1,0,0
1198629,1,0,0
5239234,1,0,0
20767875,1,0,0
10938786,1,0,0
18545794,1,0,0
31156298,1,0,0
7862294,1,0,0
19024755,0,0,1
9107926,1,0,0
19661965,0,0,1
23114401,1,0,0
8421755,0,0,1
34654506,0,1,0
8422182,0,1,0
1235054,1,0,0
24817139,0,0,1
25939183,0,1,0
5997215,0,1,0
30028216,0,0,1
9126014,0,1,0
4343392,1,0,0
4399897,0,1,0
3093681,1,0,0
28091651,1,0,0
28090980,0,1,0
33474657,0,0,1
2309020,1,0,0
19048609,1,0,0
11120431,1,0,0
2069002,0,0,1
22099425,1,0,0
4715917,0,1,0
2428326,0,1,0
25152120,0,1,0
24135578,0,0,1
330,0,1,0
9143529,1,0,0
7806593,0,1,0
10301392,1,0,0
22427855,0,1,0
29534579,1,0,0
4694464,1,0,0
16563970,0,1,0
31230287,0,1,0
9866571,0,1,0
10142267,1,0,0
23142490,1,0,0
11760645,1,0,0
4777503,1,0,0
7218888,1,0,0
68084,0,1,0
19765039,1,0,0
27730209,0,0,1
200626,0,1,0
28749199,1,0,0
3734733,0,1,0
876872,0,0,1
35203262,1,0,0
319017,1,0,0
20760084,0,1,0
34234355,1,0,0
8993821,0,0,1
27843210,1,0,0
34053515,1,0,0
30722673,0,1,0
25549165,0,1,0
26378018,1,0,0
12429128,1,0,0
33777574,0,1,0
29054588,1,0,0
13913878,0,1,0
18332500,1,0,0
8451462,1,0,0
8470456,0,1,0
11467740,1,0,0
28208037,0,1,0
8470728,1,0,0
13084794,0,1,0
9340076,1,0,0
25035877,1,0,0
21622740,1,0,0
35685303,1,0,0
21604407,1,0,0
10792024,1,0,0
26705987,0,0,1
11936219,0,0,1
24236900,1,0,0
5566359,1,0,0
5566154,0,0,1
27081302,0,1,0
11975716,0,1,0
23176853,1,0,0
13514560,0,0,1
576198,1,0,0
8528525,0,0,1
2060144,1,0,0
9271078,1,0,0
19460856,1,0,0
29784104,0,1,0
9701325,0,1,0
4628722,1,0,0
15718938,0,1,0
24453695,0,0,1
19742300,0,1,0
5273926,1,0,0
4635580,0,1,0
1428132,1,0,0
576049,0,1,0
23995219,0,1,0
27113000,1,0,0
171559,0,1,0
1609051,1,0,0
33743642,1,0,0
2909975,0,1,0
6189444,1,0,0
2184209,0,1,0
10331405,0,0,1
3446942,1,0,0
32234047,0,1,0
8481623,1,0,0
14717678,1,0,0
1661980,0,1,0
3965765,0,1,0
34429259,1,0,0
613037,1,0,0
15114980,0,0,1
430394,1,0,0
1400235,0,1,0
20619519,1,0,0
4728208,1,0,0
15132280,1,0,0
33555616,0,1,0
442568,1,0,0
4011733,0,1,0
6716962,0,1,0
1724708,0,1,0
992451,0,1,0
144637,1,0,0
4094105,0,0,1
9072164,1,0,0
11188650,0,1,0
28946416,1,0,0
19992131,0,1,0
33655611,1,0,0
508985,0,1,0
27962796,1,0,0
1436536,0,1,0
19841894,1,0,0
29871604,0,1,0
16471234,0,1,0
9125767,0,1,0
570350,1,0,0
25755313,1,0,0
21620211,1,0,0
28124065,0,1,0
3181954,0,1,0
1609735,0,1,0
1690244,1,0,0
261364,0,1,0
735240,1,0,0
4642099,1,0,0
14487270,0,0,1
26499399,1,0,0
8917454,0,1,0
8151807,0,0,1
13232149,1,0,0
33435391,1,0,0
36151270,1,0,0
28958874,0,1,0
9622468,1,0,0
4021437,0,1,0
26443897,1,0,0
16928777,1,0,0
2853175,1,0,0
6004920,1,0,0
8266218,1,0,0
30319579,0,1,0
9167041,0,1,0
29381935,0,1,0
27835153,0,1,0
22399894,0,0,1
22172240,1,0,0
8352931,1,0,0
158052,1,0,0
3294706,1,0,0
14760023,0,1,0
30890550,0,1,0
2981371,0,1,0
33446753,0,1,0
18901219,1,0,0
6537640,1,0,0
8396653,0,1,0
22030168,1,0,0
7738646,1,0,0
21534991,0,1,0
451791,1,0,0
18557182,1,0,0
12577414,1,0,0
4026639,1,0,0
851800,0,1,0
1204611,0,1,0
5012787,0,1,0
5026667,0,0,1
5026744,1,0,0
5026441,0,1,0
5071341,1,0,0
28870327,1,0,0
22558719,1,0,0
5437598,0,0,1
238810,0,1,0
5686956,0,1,0
24009449,0,1,0
2501528,1,0,0
34461601,0,1,0
18997171,1,0,0
3099586,1,0,0
924835,0,1,0
26468256,0,1,0
1763713,1,0,0
46505,0,1,0
99459,0,0,1
1076567,0,0,1
2159529,1,0,0
29550132,0,0,1
10249841,1,0,0
14053036,1,0,0
2782511,0,1,0
4056928,0,1,0
29432416,1,0,0
29141687,0,1,0
18279525,0,1,0
24709102,0,0,1
37478048,1,0,0
6738531,1,0,0
10771836,1,0,0
6471697,0,1,0
27309237,1,0,0
26923633,1,0,0
17179974,1,0,0
27363241,1,0,0
9514261,0,1,0
21965987,0,1,0
31628381,1,0,0
9669872,1,0,0
3931502,1,0,0
1403925,0,0,1
30635702,0,1,0
10521522,0,1,0
605939,0,1,0
18001963,0,0,1
3910693,1,0,0
5374123,0,1,0
8583537,1,0,0
8660233,0,1,0
6365321,1,0,0
14108821,1,0,0
11192670,1,0,0
10406957,1,0,0
10619221,0,1,0
73170,0,1,0
5587473,1,0,0
25897109,1,0,0
1620399,1,0,0
358688,0,1,0
23819161,1,0,0
4379279,0,0,1
27682014,0,1,0
5589600,1,0,0
4668216,1,0,0
2197752,0,1,0
8717016,0,0,1
17618897,1,0,0
24577034,0,0,1
21374558,0,1,0
3377893,1,0,0
22773122,0,1,0
1537627,0,1,0
16167652,0,0,1
13198130,1,0,0
13296475,1,0,0
30081969,1,0,0
2843663,1,0,0
3505437,1,0,0
24526226,1,0,0
30880828,1,0,0
24936756,0,1,0
474571,1,0,0
1138675,1,0,0
385895,1,0,0
26913763,0,0,1
